pair,mode,subject,acc,kappa,f1,sens,spec,pred1,p_chance,n,proximity,joints
HOC/SFE,raw,10,70.0,0.3999999999999999,0.7,70.0,70.0,50.0,0.0002257586359574054,80,distant,hand-shoulder
HOC/SFE,raw,11,58.75,0.17500000000000004,0.5874355368026254,57.49999999999999,60.0,48.75,0.07281772720149135,80,distant,hand-shoulder
HOC/SFE,raw,12,48.75,-0.025000000000000022,0.4874199093608376,47.5,50.0,48.75,0.6312228455078387,80,distant,hand-shoulder
HOC/SFE,raw,13,53.75,0.07499999999999996,0.531571451178984,65.0,42.5,61.25000000000001,0.28821531309419657,80,distant,hand-shoulder
HOC/SFE,raw,14,61.25000000000001,0.2250000000000001,0.6124394436630723,60.0,62.5,48.75,0.028332213172560572,80,distant,hand-shoulder
HOC/SFE,raw,15,56.25,0.125,0.5540691192865106,42.5,70.0,36.25,0.15715328993196853,80,distant,hand-shoulder
HOC/SFE,raw,16,50.0,0.0,0.497171590194846,42.5,57.49999999999999,42.5,0.5444639393869536,80,distant,hand-shoulder
HOC/SFE,raw,17,75.0,0.5,0.7474747474747474,65.0,85.0,40.0,4.290279933524806e-06,80,distant,hand-shoulder
HOC/SFE,raw,18,76.25,0.5249999999999999,0.7579232361841057,62.5,90.0,36.25,1.3659349614411326e-06,80,distant,hand-shoulder
HOC/SPS,raw,1,71.11111111111111,0.4222222222222223,0.7109683794466404,73.33333333333333,68.88888888888889,52.22222222222223,3.828536465524171e-05,90,distant,hand-shoulder
HOC/SPS,raw,2,61.25000000000001,0.2250000000000001,0.6124394436630723,60.0,62.5,48.75,0.028332213172560572,80,distant,hand-shoulder
HOC/SPS,raw,3,71.25,0.42500000000000004,0.7113725490196079,65.0,77.5,43.75,9.155828206487555e-05,80,distant,hand-shoulder
HOC/SPS,raw,4,88.75,0.7749999999999999,0.8874824191279886,87.5,90.0,48.75,2.1869890911195873e-13,80,distant,hand-shoulder
HOC/SPS,raw,5,61.25000000000001,0.2250000000000001,0.6119543107494915,57.49999999999999,65.0,46.25,0.028332213172560572,80,distant,hand-shoulder
HOC/SPS,raw,6,55.00000000000001,0.10000000000000009,0.5396419437340154,40.0,70.0,35.0,0.21702112767273937,80,distant,hand-shoulder
HOC/SPS,raw,7,62.5,0.25,0.6228786926461345,70.0,55.00000000000001,57.49999999999999,0.016496309213238095,80,distant,hand-shoulder
HOC/SPS,raw,8,62.5,0.25,0.6240601503759399,67.5,57.49999999999999,55.00000000000001,0.016496309213238095,80,distant,hand-shoulder
HOC/SPS,raw,9,52.5,0.050000000000000044,0.5247029393370857,55.00000000000001,50.0,52.5,0.3687771544921613,80,distant,hand-shoulder
HOC/SPS,raw,10,80.0,0.6000000000000001,0.8,80.0,80.0,50.0,2.9356652072980998e-08,80,distant,hand-shoulder
HOC/SPS,raw,11,60.0,0.19999999999999996,0.5977372721558768,67.5,52.5,57.49999999999999,0.04645594111027311,80,distant,hand-shoulder
HOC/SPS,raw,12,62.5,0.25,0.6228786926461345,70.0,55.00000000000001,57.49999999999999,0.016496309213238095,80,distant,hand-shoulder
HOC/SPS,raw,13,48.75,-0.025000000000000022,0.48354589828373484,57.49999999999999,40.0,58.75,0.6312228455078387,80,distant,hand-shoulder
HOC/SPS,raw,14,61.25000000000001,0.2250000000000001,0.6124394436630723,62.5,60.0,51.24999999999999,0.028332213172560572,80,distant,hand-shoulder
HOC/SPS,raw,15,46.25,-0.07499999999999996,0.46241600250039067,47.5,45.0,51.24999999999999,0.7829788723272606,80,distant,hand-shoulder
HOC/SPS,raw,16,60.0,0.19999999999999996,0.5977372721558768,52.5,67.5,42.5,0.04645594111027311,80,distant,hand-shoulder
HOC/SPS,raw,17,77.5,0.55,0.7727272727272727,67.5,87.5,40.0,4.0713333124976437e-07,80,distant,hand-shoulder
HOC/SPS,raw,18,73.75,0.4750000000000001,0.7364705882352941,67.5,80.0,43.75,1.2645551282335301e-05,80,distant,hand-shoulder
HOC/WAA,raw,1,54.44444444444444,0.0888888888888888,0.5430340557275541,60.0,48.888888888888886,55.55555555555556,0.23039623635948556,90,adjacent,hand-wrist
HOC/WAA,raw,2,62.5,0.25,0.6212121212121212,72.5,52.5,60.0,0.016496309213238095,80,adjacent,hand-wrist
HOC/WAA,raw,3,57.49999999999999,0.1499999999999999,0.5747342088805503,60.0,55.00000000000001,52.5,0.10925901973935187,80,adjacent,hand-wrist
HOC/WAA,raw,4,56.25,0.125,0.5607843137254902,50.0,62.5,43.75,0.15715328993196853,80,adjacent,hand-wrist
HOC/WAA,raw,5,53.75,0.07499999999999996,0.5368486934751995,50.0,57.49999999999999,46.25,0.28821531309419657,80,adjacent,hand-wrist
HOC/WAA,raw,6,63.74999999999999,0.2749999999999999,0.6242914979757086,45.0,82.5,31.25,0.00915804875845816,80,adjacent,hand-wrist
HOC/WAA,raw,7,61.25000000000001,0.2250000000000001,0.6095103133364824,70.0,52.5,58.75,0.028332213172560572,80,adjacent,hand-wrist
HOC/WAA,raw,8,51.24999999999999,0.02499999999999991,0.5105882352941176,57.49999999999999,45.0,56.25,0.4555360606130464,80,adjacent,hand-wrist
HOC/WAA,raw,9,55.00000000000001,0.10000000000000009,0.549718574108818,57.49999999999999,52.5,52.5,0.21702112767273937,80,adjacent,hand-wrist
HOC/WAA,raw,10,62.5,0.25,0.6228786926461345,70.0,55.00000000000001,57.49999999999999,0.016496309213238095,80,adjacent,hand-wrist
HOC/WAA,raw,11,60.0,0.19999999999999996,0.5997498436522827,57.49999999999999,62.5,47.5,0.04645594111027311,80,adjacent,hand-wrist
HOC/WAA,raw,12,56.25,0.125,0.5624316299421784,55.00000000000001,57.49999999999999,48.75,0.15715328993196853,80,adjacent,hand-wrist
HOC/WAA,raw,13,57.49999999999999,0.1499999999999999,0.5747342088805503,60.0,55.00000000000001,52.5,0.10925901973935187,80,adjacent,hand-wrist
HOC/WAA,raw,14,60.0,0.19999999999999996,0.5997498436522827,57.49999999999999,62.5,47.5,0.04645594111027311,80,adjacent,hand-wrist
HOC/WAA,raw,15,56.25,0.125,0.5607843137254902,50.0,62.5,43.75,0.15715328993196853,80,adjacent,hand-wrist
HOC/WAA,raw,16,67.5,0.3500000000000001,0.6717171717171717,57.49999999999999,77.5,40.0,0.001162270644044352,80,adjacent,hand-wrist
HOC/WAA,raw,17,58.75,0.17500000000000004,0.5869191049913942,62.5,55.00000000000001,53.75,0.07281772720149135,80,adjacent,hand-wrist
HOC/WAA,raw,18,62.5,0.25,0.625,62.5,62.5,50.0,0.016496309213238095,80,adjacent,hand-wrist
HOC/WFE,raw,1,67.77777777777779,0.3555555555555556,0.676780185758514,73.33333333333333,62.22222222222222,55.55555555555556,0.0004863803539756835,90,adjacent,hand-wrist
HOC/WFE,raw,2,57.49999999999999,0.1499999999999999,0.575,57.49999999999999,57.49999999999999,50.0,0.10925901973935187,80,adjacent,hand-wrist
HOC/WFE,raw,3,40.0,-0.19999999999999996,0.399624765478424,42.5,37.5,52.5,0.9716677868274395,80,adjacent,hand-wrist
HOC/WFE,raw,4,62.5,0.25,0.6228786926461345,70.0,55.00000000000001,57.49999999999999,0.016496309213238095,80,adjacent,hand-wrist
HOC/WFE,raw,5,55.00000000000001,0.10000000000000009,0.5488721804511278,60.0,50.0,55.00000000000001,0.21702112767273937,80,adjacent,hand-wrist
HOC/WFE,raw,6,55.00000000000001,0.10000000000000009,0.5454545454545454,45.0,65.0,40.0,0.21702112767273937,80,adjacent,hand-wrist
HOC/WFE,raw,7,56.25,0.125,0.5568919132774173,67.5,45.0,61.25000000000001,0.15715328993196853,80,adjacent,hand-wrist
HOC/WFE,raw,8,63.74999999999999,0.2749999999999999,0.6369895165075887,67.5,60.0,53.75,0.00915804875845816,80,adjacent,hand-wrist
HOC/WFE,raw,9,55.00000000000001,0.10000000000000009,0.549718574108818,52.5,57.49999999999999,47.5,0.21702112767273937,80,adjacent,hand-wrist
HOC/WFE,raw,10,43.75,-0.125,0.43741209563994377,45.0,42.5,51.24999999999999,0.8907409802606481,80,adjacent,hand-wrist
HOC/WFE,raw,11,60.0,0.19999999999999996,0.5997498436522827,62.5,57.49999999999999,52.5,0.04645594111027311,80,adjacent,hand-wrist
HOC/WFE,raw,12,51.24999999999999,0.02499999999999991,0.5105882352941176,45.0,57.49999999999999,43.75,0.4555360606130464,80,adjacent,hand-wrist
HOC/WFE,raw,13,55.00000000000001,0.10000000000000009,0.549718574108818,57.49999999999999,52.5,52.5,0.21702112767273937,80,adjacent,hand-wrist
HOC/WFE,raw,14,52.5,0.050000000000000044,0.5238095238095238,57.49999999999999,47.5,55.00000000000001,0.3687771544921613,80,adjacent,hand-wrist
HOC/WFE,raw,15,61.25000000000001,0.2250000000000001,0.6119543107494915,65.0,57.49999999999999,53.75,0.028332213172560572,80,adjacent,hand-wrist
HOC/WFE,raw,16,56.25,0.125,0.5568919132774173,45.0,67.5,38.75,0.15715328993196853,80,adjacent,hand-wrist
HOC/WFE,raw,17,52.5,0.050000000000000044,0.5238095238095238,47.5,57.49999999999999,45.0,0.3687771544921613,80,adjacent,hand-wrist
HOC/WFE,raw,18,57.49999999999999,0.1499999999999999,0.5707070707070707,47.5,67.5,40.0,0.10925901973935187,80,adjacent,hand-wrist
SAA/SFE,raw,1,43.333333333333336,-0.1333333333333333,0.4332633658476355,42.22222222222222,44.44444444444444,48.888888888888886,0.9148788024769632,90,same,shoulder-shoulder
SAA/SFE,raw,2,53.75,0.07499999999999996,0.5368486934751995,57.49999999999999,50.0,53.75,0.28821531309419657,80,same,shoulder-shoulder
SAA/SFE,raw,3,62.5,0.25,0.6247654784240151,65.0,60.0,52.5,0.016496309213238095,80,same,shoulder-shoulder
SAA/SFE,raw,4,55.00000000000001,0.10000000000000009,0.5488721804511278,60.0,50.0,55.00000000000001,0.21702112767273937,80,same,shoulder-shoulder
SAA/SFE,raw,5,41.9753086419753,-0.16031697653154525,0.41975308641975306,41.46341463414634,42.5,49.382716049382715,0.9403631658441178,81,same,shoulder-shoulder
SAA/SFE,raw,6,65.0,0.30000000000000004,0.6491228070175439,70.0,60.0,55.00000000000001,0.004841424961528786,80,same,shoulder-shoulder
SAA/SFE,raw,7,50.0,0.0,0.497171590194846,42.5,57.49999999999999,42.5,0.5444639393869536,80,same,shoulder-shoulder
SAA/SFE,raw,8,56.25,0.125,0.5624316299421784,57.49999999999999,55.00000000000001,51.24999999999999,0.15715328993196853,80,same,shoulder-shoulder
SAA/SFE,raw,9,47.5,-0.050000000000000044,0.4666666666666667,35.0,60.0,37.5,0.7117846869058034,80,same,shoulder-shoulder
SAA/SFE,raw,10,53.75,0.07499999999999996,0.5368486934751995,57.49999999999999,50.0,53.75,0.28821531309419657,80,same,shoulder-shoulder
SAA/SFE,raw,11,52.5,0.050000000000000044,0.5247029393370857,55.00000000000001,50.0,52.5,0.3687771544921613,80,same,shoulder-shoulder
SAA/SFE,raw,12,42.5,-0.15000000000000002,0.425,42.5,42.5,50.0,0.9271822727985086,80,same,shoulder-shoulder
SAA/SFE,raw,13,51.24999999999999,0.02499999999999991,0.5087387812942843,60.0,42.5,58.75,0.4555360606130464,80,same,shoulder-shoulder
SAA/SFE,raw,14,55.00000000000001,0.10000000000000009,0.5488721804511278,60.0,50.0,55.00000000000001,0.21702112767273937,80,same,shoulder-shoulder
SAA/SFE,raw,15,50.0,0.0,0.497171590194846,57.49999999999999,42.5,57.49999999999999,0.5444639393869536,80,same,shoulder-shoulder
SAA/SFE,raw,16,61.25000000000001,0.2250000000000001,0.6109803921568627,55.00000000000001,67.5,43.75,0.028332213172560572,80,same,shoulder-shoulder
SAA/SFE,raw,17,48.75,-0.025000000000000022,0.4874199093608376,50.0,47.5,51.24999999999999,0.6312228455078387,80,same,shoulder-shoulder
SAA/SFE,raw,18,77.5,0.55,0.7737272155876807,70.0,85.0,42.5,4.0713333124976437e-07,80,same,shoulder-shoulder
SPS/SAA,raw,1,50.0,0.0,0.4969568997640045,42.22222222222222,57.77777777777777,42.22222222222222,0.5419355614943548,90,same,shoulder-shoulder
SPS/SAA,raw,2,48.75,-0.025000000000000022,0.47762382544991244,62.5,35.0,63.74999999999999,0.6312228455078387,80,same,shoulder-shoulder
SPS/SAA,raw,3,80.0,0.6000000000000001,0.7998749218261414,82.5,77.5,52.5,2.9356652072980998e-08,80,same,shoulder-shoulder
SPS/SAA,raw,4,75.0,0.5,0.7474747474747474,65.0,85.0,40.0,4.290279933524806e-06,80,same,shoulder-shoulder
SPS/SAA,raw,5,45.0,-0.09999999999999998,0.44965603502188867,42.5,47.5,47.5,0.8428467100680315,80,same,shoulder-shoulder
SPS/SAA,raw,6,50.0,0.0,0.4996873045653534,47.5,52.5,47.5,0.5444639393869536,80,same,shoulder-shoulder
SPS/SAA,raw,7,72.5,0.44999999999999996,0.725,72.5,72.5,50.0,3.505286989959981e-05,80,same,shoulder-shoulder
SPS/SAA,raw,8,43.75,-0.125,0.43529411764705883,50.0,37.5,56.25,0.8907409802606481,80,same,shoulder-shoulder
SPS/SAA,raw,9,41.25,-0.17500000000000004,0.4124081887794968,40.0,42.5,48.75,0.9535440588897269,80,same,shoulder-shoulder
SPS/SAA,raw,10,55.00000000000001,0.10000000000000009,0.55,55.00000000000001,55.00000000000001,50.0,0.21702112767273937,80,same,shoulder-shoulder
SPS/SAA,raw,11,51.24999999999999,0.02499999999999991,0.5124238162212846,52.5,50.0,51.24999999999999,0.4555360606130464,80,same,shoulder-shoulder
SPS/SAA,raw,12,62.5,0.25,0.6247654784240151,65.0,60.0,52.5,0.016496309213238095,80,same,shoulder-shoulder
SPS/SAA,raw,13,58.75,0.17500000000000004,0.5874355368026254,57.49999999999999,60.0,48.75,0.07281772720149135,80,same,shoulder-shoulder
SPS/SAA,raw,14,55.00000000000001,0.10000000000000009,0.5488721804511278,60.0,50.0,55.00000000000001,0.21702112767273937,80,same,shoulder-shoulder
SPS/SAA,raw,15,53.75,0.07499999999999996,0.5356862745098039,47.5,60.0,43.75,0.28821531309419657,80,same,shoulder-shoulder
SPS/SAA,raw,16,52.5,0.050000000000000044,0.525,52.5,52.5,50.0,0.3687771544921613,80,same,shoulder-shoulder
SPS/SAA,raw,17,48.75,-0.025000000000000022,0.48549019607843136,42.5,55.00000000000001,43.75,0.6312228455078387,80,same,shoulder-shoulder
SPS/SAA,raw,18,60.0,0.19999999999999996,0.6,60.0,60.0,50.0,0.04645594111027311,80,same,shoulder-shoulder
SPS/SFE,raw,1,48.888888888888886,-0.022222222222222254,0.4866071428571429,42.22222222222222,55.55555555555556,43.333333333333336,0.6239833992007024,90,same,shoulder-shoulder
SPS/SFE,raw,2,52.5,0.050000000000000044,0.5174603174603174,65.0,40.0,62.5,0.3687771544921613,80,same,shoulder-shoulder
SPS/SFE,raw,3,72.5,0.44999999999999996,0.7206349206349206,85.0,60.0,62.5,3.505286989959981e-05,80,same,shoulder-shoulder
SPS/SFE,raw,4,62.5,0.25,0.6228786926461345,55.00000000000001,70.0,42.5,0.016496309213238095,80,same,shoulder-shoulder
SPS/SFE,raw,5,50.617283950617285,0.009174311926605512,0.49689440993788814,63.41463414634146,37.5,62.96296296296296,0.4999999999999996,81,same,shoulder-shoulder
SPS/SFE,raw,6,65.0,0.30000000000000004,0.6480201131363922,57.49999999999999,72.5,42.5,0.004841424961528786,80,same,shoulder-shoulder
SPS/SFE,raw,7,58.75,0.17500000000000004,0.5874355368026254,57.49999999999999,60.0,48.75,0.07281772720149135,80,same,shoulder-shoulder
SPS/SFE,raw,8,37.5,-0.25,0.37460913070669166,40.0,35.0,52.5,0.9908419512415418,80,same,shoulder-shoulder
SPS/SFE,raw,9,47.5,-0.050000000000000044,0.474671669793621,45.0,50.0,47.5,0.7117846869058034,80,same,shoulder-shoulder
SPS/SFE,raw,10,52.5,0.050000000000000044,0.5174603174603174,40.0,65.0,37.5,0.3687771544921613,80,same,shoulder-shoulder
SPS/SFE,raw,11,47.5,-0.050000000000000044,0.4736842105263158,42.5,52.5,45.0,0.7117846869058034,80,same,shoulder-shoulder
SPS/SFE,raw,12,60.0,0.19999999999999996,0.5989974937343359,55.00000000000001,65.0,45.0,0.04645594111027311,80,same,shoulder-shoulder
SPS/SFE,raw,13,61.25000000000001,0.2250000000000001,0.6095103133364824,70.0,52.5,58.75,0.028332213172560572,80,same,shoulder-shoulder
SPS/SFE,raw,14,46.25,-0.07499999999999996,0.4617430762009075,50.0,42.5,53.75,0.7829788723272606,80,same,shoulder-shoulder
SPS/SFE,raw,15,50.0,0.0,0.4996873045653534,52.5,47.5,52.5,0.5444639393869536,80,same,shoulder-shoulder
SPS/SFE,raw,16,56.25,0.125,0.5624316299421784,55.00000000000001,57.49999999999999,48.75,0.15715328993196853,80,same,shoulder-shoulder
SPS/SFE,raw,17,56.25,0.125,0.5607843137254902,50.0,62.5,43.75,0.15715328993196853,80,same,shoulder-shoulder
SPS/SFE,raw,18,75.0,0.5,0.7493734335839599,70.0,80.0,45.0,4.290279933524806e-06,80,same,shoulder-shoulder
WAA/EFE,raw,1,68.88888888888889,0.37777777777777777,0.6887351778656126,71.11111111111111,66.66666666666666,52.22222222222223,0.0002189610983170669,90,adjacent,wrist-elbow
WAA/EFE,raw,2,55.00000000000001,0.10000000000000009,0.549718574108818,52.5,57.49999999999999,47.5,0.21702112767273937,80,adjacent,wrist-elbow
WAA/EFE,raw,3,53.75,0.07499999999999996,0.5356862745098039,60.0,47.5,56.25,0.28821531309419657,80,adjacent,wrist-elbow
WAA/EFE,raw,4,75.0,0.5,0.7498436522826767,72.5,77.5,47.5,4.290279933524806e-06,80,adjacent,wrist-elbow
WAA/EFE,raw,5,47.5,-0.050000000000000044,0.4666666666666667,60.0,35.0,62.5,0.7117846869058034,80,adjacent,wrist-elbow
WAA/EFE,raw,6,50.0,0.0,0.5,50.0,50.0,50.0,0.5444639393869536,80,adjacent,wrist-elbow
WAA/EFE,raw,7,57.49999999999999,0.1499999999999999,0.5739348370927319,52.5,62.5,45.0,0.10925901973935187,80,adjacent,wrist-elbow
WAA/EFE,raw,8,66.25,0.32499999999999996,0.6611764705882353,72.5,60.0,56.25,0.0024340770747797117,80,adjacent,wrist-elbow
WAA/EFE,raw,9,62.5,0.25,0.6247654784240151,60.0,65.0,47.5,0.016496309213238095,80,adjacent,wrist-elbow
WAA/EFE,raw,10,52.5,0.050000000000000044,0.5238095238095238,57.49999999999999,47.5,55.00000000000001,0.3687771544921613,80,adjacent,wrist-elbow
WAA/EFE,raw,11,48.75,-0.025000000000000022,0.48549019607843136,55.00000000000001,42.5,56.25,0.6312228455078387,80,adjacent,wrist-elbow
WAA/EFE,raw,12,43.75,-0.125,0.43529411764705883,37.5,50.0,43.75,0.8907409802606481,80,adjacent,wrist-elbow
WAA/EFE,raw,13,53.75,0.07499999999999996,0.5356862745098039,60.0,47.5,56.25,0.28821531309419657,80,adjacent,wrist-elbow
WAA/EFE,raw,14,66.25,0.32499999999999996,0.6620247222656861,62.5,70.0,46.25,0.0024340770747797117,80,adjacent,wrist-elbow
WAA/EFE,raw,15,50.0,0.0,0.497171590194846,57.49999999999999,42.5,57.49999999999999,0.5444639393869536,80,adjacent,wrist-elbow
WAA/EFE,raw,16,57.49999999999999,0.1499999999999999,0.575,57.49999999999999,57.49999999999999,50.0,0.10925901973935187,80,adjacent,wrist-elbow
WAA/EFE,raw,17,66.25,0.32499999999999996,0.6624472573839661,67.5,65.0,51.24999999999999,0.0024340770747797117,80,adjacent,wrist-elbow
WAA/EFE,raw,18,67.5,0.3500000000000001,0.6747967479674797,65.0,70.0,47.5,0.001162270644044352,80,adjacent,wrist-elbow
WAA/EPS,raw,1,53.333333333333336,0.06666666666666665,0.5324096981692232,48.888888888888886,57.77777777777777,45.55555555555556,0.29920585911675956,90,adjacent,wrist-elbow
WAA/EPS,raw,2,53.75,0.07499999999999996,0.5374277230817315,52.5,55.00000000000001,48.75,0.28821531309419657,80,adjacent,wrist-elbow
WAA/EPS,raw,3,56.25,0.125,0.5624316299421784,55.00000000000001,57.49999999999999,48.75,0.15715328993196853,80,adjacent,wrist-elbow
WAA/EPS,raw,4,72.5,0.44999999999999996,0.7234443746071653,65.0,80.0,42.5,3.505286989959981e-05,80,adjacent,wrist-elbow
WAA/EPS,raw,5,46.25,-0.07499999999999996,0.452142060837713,60.0,32.5,63.74999999999999,0.7829788723272606,80,adjacent,wrist-elbow
WAA/EPS,raw,6,55.00000000000001,0.10000000000000009,0.5454545454545454,45.0,65.0,40.0,0.21702112767273937,80,adjacent,wrist-elbow
WAA/EPS,raw,7,67.5,0.3500000000000001,0.6731615336266499,75.0,60.0,57.49999999999999,0.001162270644044352,80,adjacent,wrist-elbow
WAA/EPS,raw,8,60.0,0.19999999999999996,0.5977372721558768,67.5,52.5,57.49999999999999,0.04645594111027311,80,adjacent,wrist-elbow
WAA/EPS,raw,9,38.75,-0.22499999999999998,0.38740428191904985,40.0,37.5,51.24999999999999,0.9835036907867619,80,adjacent,wrist-elbow
WAA/EPS,raw,10,47.5,-0.050000000000000044,0.47203016970458833,55.00000000000001,40.0,57.49999999999999,0.7117846869058034,80,adjacent,wrist-elbow
WAA/EPS,raw,11,65.0,0.30000000000000004,0.6480201131363922,72.5,57.49999999999999,57.49999999999999,0.004841424961528786,80,adjacent,wrist-elbow
WAA/EPS,raw,12,48.75,-0.025000000000000022,0.48549019607843136,55.00000000000001,42.5,56.25,0.6312228455078387,80,adjacent,wrist-elbow
WAA/EPS,raw,13,46.25,-0.07499999999999996,0.46039215686274515,52.5,40.0,56.25,0.7829788723272606,80,adjacent,wrist-elbow
WAA/EPS,raw,14,46.25,-0.07499999999999996,0.4617430762009075,50.0,42.5,53.75,0.7829788723272606,80,adjacent,wrist-elbow
WAA/EPS,raw,15,53.75,0.07499999999999996,0.5356862745098039,60.0,47.5,56.25,0.28821531309419657,80,adjacent,wrist-elbow
WAA/EPS,raw,16,48.75,-0.025000000000000022,0.48677828195900485,52.5,45.0,53.75,0.6312228455078387,80,adjacent,wrist-elbow
WAA/EPS,raw,17,50.0,0.0,0.4949494949494949,60.0,40.0,60.0,0.5444639393869536,80,adjacent,wrist-elbow
WAA/EPS,raw,18,61.25000000000001,0.2250000000000001,0.6095103133364824,52.5,70.0,41.25,0.028332213172560572,80,adjacent,wrist-elbow
WAA/SAA,raw,1,64.44444444444444,0.288888888888889,0.6437407224146462,60.0,68.88888888888889,45.55555555555556,0.004022964066612547,90,distant,wrist-shoulder
WAA/SAA,raw,2,57.49999999999999,0.1499999999999999,0.5747342088805503,55.00000000000001,60.0,47.5,0.10925901973935187,80,distant,wrist-shoulder
WAA/SAA,raw,3,86.25,0.7250000000000001,0.8624785122675418,85.0,87.5,48.75,1.0247576593587948e-11,80,distant,wrist-shoulder
WAA/SAA,raw,4,87.5,0.75,0.8742928975487115,80.0,95.0,42.5,1.5806452613247474e-12,80,distant,wrist-shoulder
WAA/SAA,raw,5,38.75,-0.22499999999999998,0.38663745892661555,42.5,35.0,53.75,0.9835036907867619,80,distant,wrist-shoulder
WAA/SAA,raw,6,70.0,0.3999999999999999,0.6992481203007519,65.0,75.0,45.0,0.0002257586359574054,80,distant,wrist-shoulder
WAA/SAA,raw,7,75.0,0.5,0.7485857950974231,67.5,82.5,42.5,4.290279933524806e-06,80,distant,wrist-shoulder
WAA/SAA,raw,8,41.25,-0.17500000000000004,0.4124081887794968,42.5,40.0,51.24999999999999,0.9535440588897269,80,distant,wrist-shoulder
WAA/SAA,raw,9,58.75,0.17500000000000004,0.5869191049913942,55.00000000000001,62.5,46.25,0.07281772720149135,80,distant,wrist-shoulder
WAA/SAA,raw,10,52.5,0.050000000000000044,0.5174603174603174,40.0,65.0,37.5,0.3687771544921613,80,distant,wrist-shoulder
WAA/SAA,raw,11,57.49999999999999,0.1499999999999999,0.5739348370927319,62.5,52.5,55.00000000000001,0.10925901973935187,80,distant,wrist-shoulder
