pair,model,window,mean_acc,sd_acc,n_subjects
WAA_SPS,conformer_b_cwt,avg,59.911265432098766,6.5370191484044895,18
WAA_SAA,conformer_a,800,64.18981481481481,10.369473705594196,18
WAA_SAA,conformer_a,1500,71.93672839506172,13.306965367870413,18
WAA_SAA,conformer_a,3000,72.70061728395062,12.466023378963092,18
WAA_SAA,conformer_a,4000,72.94753086419753,11.017019450945263,18
WAA_SAA,conformer_a,avg,70.44367283950618,10.560080001080777,18
WAA_SAA,conformer_b,800,67.57716049382717,8.969864800657822,18
WAA_SAA,conformer_b,1500,71.61265432098766,12.36025175915056,18
WAA_SAA,conformer_b,3000,69.97685185185186,12.607764412975875,18
WAA_SAA,conformer_b,4000,70.3395061728395,12.650709316858093,18
WAA_SAA,conformer_b,avg,69.87654320987654,10.467944473218799,18
WAA_SAA,conformer_b_cwt,800,60.331790123456784,10.3828032235902,18
WAA_SAA,conformer_b_cwt,1500,60.94907407407407,11.380242413625602,18
WAA_SAA,conformer_b_cwt,3000,60.763888888888886,7.6232385729340315,18
WAA_SAA,conformer_b_cwt,4000,58.32561728395061,8.396475411883888,18
WAA_SAA,conformer_b_cwt,avg,60.09259259259258,6.832056246568947,18
WAA_SFE,conformer_a,800,63.658264746227715,9.198736280420928,18
WAA_SFE,conformer_a,1500,69.8971193415638,10.42020099270662,18
WAA_SFE,conformer_a,3000,69.53446502057614,10.387188648765843,18
WAA_SFE,conformer_a,4000,70.51526063100137,11.892386518146694,18
WAA_SFE,conformer_a,avg,68.40127743484226,9.482983248744862,18
WAA_SFE,conformer_b,800,66.14197530864197,9.493881992507722,18
WAA_SFE,conformer_b,1500,68.14986282578876,11.194279293676203,18
WAA_SFE,conformer_b,3000,69.12637174211248,10.45390830369985,18
WAA_SFE,conformer_b,4000,67.1604938271605,11.44109886515071,18
WAA_SFE,conformer_b,avg,67.64467592592592,9.970156838316447,18
WAA_SFE,conformer_b_cwt,800,58.926611796982165,7.452876181193029,18
WAA_SFE,conformer_b_cwt,1500,59.923696844993145,9.243295170783558,18
WAA_SFE,conformer_b_cwt,3000,59.83024691358024,10.911041428870817,18
WAA_SFE,conformer_b_cwt,4000,59.49417009602194,10.167449727136834,18
WAA_SFE,conformer_b_cwt,avg,59.54368141289438,7.947458793673162,18
EPS_EFE,conformer_a,800,53.333333333333336,10.519589569269437,18
EPS_EFE,conformer_a,1500,58.21759259259258,9.361570507142662,18
EPS_EFE,conformer_a,3000,61.211419753086425,10.099901038547914,18
EPS_EFE,conformer_a,4000,60.25462962962964,9.396776330758984,18
EPS_EFE,conformer_a,avg,58.254243827160494,8.568490726584713,18
EPS_EFE,conformer_b,800,56.45061728395061,9.21385928572506,18
EPS_EFE,conformer_b,1500,60.97993827160494,9.318347005679726,18
EPS_EFE,conformer_b,3000,61.473765432098766,5.61591776442667,18
EPS_EFE,conformer_b,4000,60.501543209876544,8.782830680501922,18
EPS_EFE,conformer_b,avg,59.851466049382715,6.560125378242701,18
EPS_EFE,conformer_b_cwt,800,55.71759259259259,8.791109725361217,18
EPS_EFE,conformer_b_cwt,1500,56.13425925925926,8.786461793972325,18
EPS_EFE,conformer_b_cwt,3000,54.297839506172835,5.649225092870999,18
EPS_EFE,conformer_b_cwt,4000,54.79938271604939,6.746563419239582,18
EPS_EFE,conformer_b_cwt,avg,55.23726851851851,5.779337538686835,18
EPS_SPS,conformer_a,800,64.11265432098766,11.533646715420081,18
EPS_SPS,conformer_a,1500,70.18518518518518,11.536584162857555,18
EPS_SPS,conformer_a,3000,72.31481481481481,10.269273110845143,18
EPS_SPS,conformer_a,4000,69.99228395061728,11.358007732317388,18
EPS_SPS,conformer_a,avg,69.15123456790123,10.32354359477127,18
EPS_SPS,conformer_b,800,66.08796296296298,11.906789140340669,18
EPS_SPS,conformer_b,1500,69.30555555555556,11.696390706348499,18
